Young's_modulus(GPa),Yield_strain
22.004063927646218,0.006200702081062562
21.295164903582634,0.006106118475137555
23.108164593323366,0.006001516195070668
22.75956174098681,0.006404930788998864
23.410347051121942,0.006001516195070668
3.8854003047728707,0.007002669265291276
3.810899666805506,0.008903880108080242
3.2577405520670446,0.007700031937128205
5.187057518109889,0.007002669265291276
4.385138659155626,0.008501963404158552
4.9039925957936354,0.007604975078324839
4.361841217744191,0.009104671035673742
4.937103701078824,0.007801343770295553
4.826761346382858,0.007406119576417838
9.510356357163804,0.008601554114829602
8.46437070756649,0.0088057850550908
8.138977401423235,0.008601554114829602
8.580600739726156,0.007700031937128205
8.580600739726156,0.008203039474052348
12.915590293867787,0.009104671035673742
7.232517923245642,0.007799622647799254
8.859654384716979,0.008501963404158552
7.5928147460483615,0.009403519066733416
7.174319569477502,0.006703816769581804
5.511256100362189,0.006902270453007179
4.687319163727132,0.006903074089970431
7.023271962649438,0.0072018506866333735
5.814631979900339,0.007002669265291276
4.379420261371298,0.007604975078324839
5.756516312744816,0.007306524401096993
7.75538313720908,0.00800385805271025
7.383567483300777,0.0088057850550908
6.988367794914284,0.009298921251316327
6.988367794914284,0.009702371562442889
9.394126325004137,0.010200514863414455
8.882866535213038,0.008601554114829602
8.754947090117035,0.00960273843759878
10.567946779857767,0.010703560349861863
12.845869202539925,0.009104671035673742
13.833823173745712,0.00920426174634479
4.327022992000103,0.007002669265291276
5.756516312744816,0.007700031937128205
3.0253657786630868,0.007700031937128205
7.511487579472469,0.010006231162898402
7.697354063120312,0.007102293460835794
5.837844130396398,0.00960273843759878
4.745349539967281,0.010803189010056176
7.388090506118463,0.008903880108080242
6.732695580098891,0.010803189010056176
8.68531063862886,0.008601554114829602
9.766113211818881,0.007799622647799254
5.042068821651965,0.009000910342093372
4.230420287587945,0.007604975078324839
5.035838678375381,0.009403519066733416
5.233567110017381,0.0072018506866333735
5.814631979900339,0.00830274403329319
6.941943493922166,0.006803407480252852
8.034354746662977,0.007700031937128205
7.5695192578639965,0.009403519066733416
5.616135930019954,0.006902270453007179
6.802416671426753,0.006504597398716443
3.002068337251652,0.006404930788998864
7.151106767905754,0.007700031937128205
8.975884416876646,0.005901847353028192
9.347702024012019,0.006703816769581804
9.487144206667743,0.005503299227377469
14.356774980775905,0.005901847353028192
13.775624819977573,0.007002669265291276
16.193157402843447,0.0058022588746820414
12.81096503480477,0.006106118475137555
12.938971724043219,0.007500774616739579
14.101018126120827,0.006504597398716443
11.1490969406561,0.007102293460835794
12.770431666654803,0.007801343770295553
9.754505834419472,0.007500774616739579
6.511841591027586,0.005901847353028192
19.05214664863563,0.006703816769581804
17.750316900240794,0.00960273843759878
14.008084884296904,0.00830274403329319
19.00538118398201,0.009000030806083591
16.437054262731436,0.008103482248254768
24.80493685520719,0.0063003262766070794
19.34263448489235,0.006604226058910756
21.85310161173353,0.007406119576417838
25.60685506308576,0.0058022588746820414
25.142022178589542,0.0058022588746820414
25.816102976909036,0.007002669265291276
24.95589917111988,0.0063003262766070794
13.438711380577352,0.005304115573710475
14.85651203300728,0.00509992035064764
13.601363109426378,0.005304115573710475
14.275361872208947,0.0050002537409300635
14.926233124335143,0.005403820132951317
